"customer_id","current_age","gender","numeric_yearly_income","numeric_total_debt","credit_score","dti_ratio","generational_segment","credit_score_bucket"
1739,49,Male,33995.00,46102.00,531,1627.37,Gen X,High Risk (<600)
836,18,Male,32165.00,25778.00,689,961.72,Gen Z,Medium Risk (600-740)
39,54,Female,61740.00,126015.00,583,2449.27,Gen X,High Risk (<600)
155,86,Female,9678.00,812.00,688,100.68,Boomers+,Medium Risk (600-740)
1305,46,Female,38971.00,0.00,784,0.00,Gen X,Low Risk (>740)
1504,85,Male,12826.00,1550.00,734,145.02,Boomers+,Medium Risk (600-740)
1105,77,Male,22104.00,20031.00,670,1087.46,Boomers+,Medium Risk (600-740)
1761,23,Female,56168.00,186534.00,703,3985.20,Gen Z,Medium Risk (600-740)
215,18,Male,45313.00,21488.00,716,569.06,Gen Z,Medium Risk (600-740)
948,53,Female,37119.00,55010.00,718,1778.39,Gen X,Medium Risk (600-740)
862,25,Female,42883.00,65917.00,807,1844.56,Gen Z,Low Risk (>740)
1514,53,Female,36925.00,89762.00,721,2917.11,Gen X,Medium Risk (600-740)
1698,32,Male,67976.00,105337.00,747,1859.54,Millennials,Low Risk (>740)
1316,27,Female,33266.00,0.00,693,0.00,Gen Z,Medium Risk (600-740)
1831,25,Female,39520.00,61310.00,595,1861.64,Gen Z,High Risk (<600)
889,27,Male,52550.00,140825.00,710,3215.79,Gen Z,Medium Risk (600-740)
526,51,Female,64481.00,114394.00,627,2128.89,Gen X,Medium Risk (600-740)
231,55,Female,36270.00,73779.00,769,2440.99,Gen X,Low Risk (>740)
910,31,Male,76820.00,159137.00,819,2485.87,Millennials,Low Risk (>740)
876,65,Male,49817.00,26928.00,600,648.65,Boomers+,Medium Risk (600-740)
1509,67,Female,47087.00,92489.00,820,2357.06,Boomers+,Low Risk (>740)
1422,66,Female,36052.00,6602.00,767,219.75,Boomers+,Low Risk (>740)
1400,29,Male,25434.00,0.00,698,0.00,Gen Z,Medium Risk (600-740)
492,41,Male,38450.00,51430.00,850,1605.10,Millennials,Low Risk (>740)
1516,38,Male,68827.00,35669.00,755,621.89,Millennials,Low Risk (>740)
1649,64,Male,399.00,323.00,729,971.43,Boomers+,Medium Risk (600-740)
1573,71,Male,17775.00,11520.00,746,777.72,Boomers+,Low Risk (>740)
583,64,Male,28954.00,41461.00,636,1718.35,Boomers+,Medium Risk (600-740)
1811,83,Male,82009.00,6229.00,764,91.15,Boomers+,Low Risk (>740)
1054,50,Male,46077.00,135862.00,639,3538.30,Gen X,Medium Risk (600-740)
1678,36,Male,58225.00,101148.00,685,2084.63,Millennials,Medium Risk (600-740)
333,20,Female,47504.00,65156.00,706,1645.91,Gen Z,Medium Risk (600-740)
1412,58,Female,54166.00,0.00,707,0.00,Gen X,Medium Risk (600-740)
177,54,Female,58248.00,107130.00,728,2207.05,Gen X,Medium Risk (600-740)
390,30,Male,92046.00,6658.00,681,86.80,Millennials,Medium Risk (600-740)
1577,53,Male,40745.00,18371.00,718,541.05,Gen X,Medium Risk (600-740)
1609,71,Female,87659.00,0.00,779,0.00,Boomers+,Low Risk (>740)
1762,29,Male,63583.00,200435.00,635,3782.80,Gen Z,Medium Risk (600-740)
917,58,Male,40900.00,64420.00,678,1890.07,Gen X,Medium Risk (600-740)
1717,67,Female,43070.00,14135.00,726,393.82,Boomers+,Medium Risk (600-740)
1355,54,Male,23863.00,83430.00,536,4195.45,Gen X,High Risk (<600)
1668,92,Male,56099.00,933.00,751,19.96,Boomers+,Low Risk (>740)
1293,32,Female,49374.00,108192.00,706,2629.53,Millennials,Medium Risk (600-740)
1597,20,Male,71750.00,117124.00,697,1958.87,Gen Z,Medium Risk (600-740)
202,20,Female,65082.00,88347.00,850,1628.97,Gen Z,Low Risk (>740)
493,18,Male,29047.00,36835.00,786,1521.74,Gen Z,Low Risk (>740)
361,43,Male,39052.00,65861.00,804,2023.79,Millennials,Low Risk (>740)
1659,94,Female,40787.00,1574.00,782,46.31,Boomers+,Low Risk (>740)
289,22,Female,22876.00,36157.00,685,1896.68,Gen Z,Medium Risk (600-740)
737,61,Female,30359.00,16552.00,758,654.25,Boomers+,Low Risk (>740)
1733,47,Female,26130.00,54290.00,498,2493.23,Gen X,High Risk (<600)
278,59,Male,193768.00,150896.00,686,934.49,Gen X,Medium Risk (600-740)
618,32,Male,27795.00,72318.00,701,3122.20,Millennials,Medium Risk (600-740)
753,53,Female,31688.00,66776.00,605,2528.76,Gen X,Medium Risk (600-740)
489,36,Male,36753.00,33657.00,684,1098.91,Millennials,Medium Risk (600-740)
90,63,Male,12796.00,22192.00,644,2081.15,Boomers+,Medium Risk (600-740)
1264,32,Female,30737.00,35858.00,815,1399.93,Millennials,Low Risk (>740)
18,30,Male,64340.00,94513.00,637,1762.75,Millennials,Medium Risk (600-740)
376,50,Female,57975.00,34570.00,773,715.55,Gen X,Low Risk (>740)
579,30,Male,39520.00,53896.00,772,1636.52,Millennials,Low Risk (>740)
218,59,Female,34190.00,39242.00,810,1377.32,Gen X,Low Risk (>740)
1320,28,Female,26513.00,32620.00,604,1476.41,Gen Z,Medium Risk (600-740)
42,78,Female,8526.00,3723.00,684,524.00,Boomers+,Medium Risk (600-740)
1170,40,Female,40867.00,50449.00,694,1481.36,Millennials,Medium Risk (600-740)
1531,34,Male,29594.00,47766.00,792,1936.85,Millennials,Low Risk (>740)
1275,35,Female,23238.00,31661.00,611,1634.96,Millennials,Medium Risk (600-740)
26,49,Female,41071.00,124139.00,685,3627.06,Gen X,Medium Risk (600-740)
1937,65,Female,17056.00,29112.00,667,2048.22,Boomers+,Medium Risk (600-740)
1177,36,Female,64672.00,56485.00,695,1048.09,Millennials,Medium Risk (600-740)
1032,62,Female,26975.00,17212.00,673,765.69,Boomers+,Medium Risk (600-740)
397,30,Female,20424.00,14743.00,770,866.22,Millennials,Low Risk (>740)
566,60,Female,46244.00,108449.00,814,2814.18,Gen X,Low Risk (>740)
1581,38,Female,44334.00,55173.00,684,1493.38,Millennials,Medium Risk (600-740)
1332,63,Male,71909.00,44190.00,712,737.43,Boomers+,Medium Risk (600-740)
1648,66,Female,185909.00,461854.00,621,2981.16,Boomers+,Medium Risk (600-740)
17,76,Male,21867.00,21103.00,759,1158.07,Boomers+,Low Risk (>740)
349,40,Female,43229.00,96831.00,685,2687.95,Millennials,Medium Risk (600-740)
1200,64,Male,24420.00,14460.00,685,710.57,Boomers+,Medium Risk (600-740)
228,54,Female,31655.00,46405.00,623,1759.15,Gen X,Medium Risk (600-740)
484,84,Female,66745.00,682.00,718,12.26,Boomers+,Medium Risk (600-740)
1099,22,Male,41214.00,130538.00,763,3800.79,Gen Z,Low Risk (>740)
1480,49,Male,49756.00,70744.00,705,1706.18,Gen X,Medium Risk (600-740)
1449,66,Male,28104.00,12054.00,751,514.69,Boomers+,Low Risk (>740)
1417,54,Female,52680.00,87082.00,835,1983.64,Gen X,Low Risk (>740)
267,61,Female,27733.00,21785.00,765,942.63,Boomers+,Low Risk (>740)
373,61,Male,21397.00,54771.00,812,3071.70,Boomers+,Low Risk (>740)
1772,47,Male,50163.00,97188.00,761,2324.93,Gen X,Low Risk (>740)
1418,25,Female,26939.00,69587.00,752,3099.76,Gen Z,Low Risk (>740)
1774,52,Male,42129.00,101742.00,758,2898.01,Gen X,Low Risk (>740)
964,48,Female,45422.00,83940.00,689,2217.60,Gen X,Medium Risk (600-740)
72,37,Male,41401.00,71180.00,580,2063.14,Millennials,High Risk (<600)
6,19,Female,55854.00,111042.00,782,2385.69,Gen Z,Low Risk (>740)
1527,66,Female,50523.00,98763.00,578,2345.78,Boomers+,High Risk (<600)
1433,73,Male,48060.00,17440.00,581,435.46,Boomers+,High Risk (<600)
1785,40,Male,25861.00,42050.00,607,1951.20,Millennials,Medium Risk (600-740)
1476,29,Female,44688.00,88092.00,716,2365.52,Gen Z,Medium Risk (600-740)
455,41,Female,49776.00,17352.00,684,418.32,Millennials,Medium Risk (600-740)
1553,21,Male,86042.00,165447.00,701,2307.44,Gen Z,Medium Risk (600-740)
532,27,Male,48484.00,63561.00,775,1573.16,Gen Z,Low Risk (>740)
1092,54,Male,47814.00,92020.00,720,2309.45,Gen X,Medium Risk (600-740)
1819,20,Female,35559.00,59164.00,672,1996.59,Gen Z,Medium Risk (600-740)
528,38,Male,40478.00,76392.00,718,2264.70,Millennials,Medium Risk (600-740)
328,45,Male,36323.00,65525.00,700,2164.74,Millennials,Medium Risk (600-740)
1282,34,Female,41249.00,42268.00,695,1229.64,Millennials,Medium Risk (600-740)
783,62,Male,29769.00,14542.00,693,586.19,Boomers+,Medium Risk (600-740)
1325,23,Female,307018.00,516263.00,745,2017.85,Gen Z,Low Risk (>740)
687,20,Male,36264.00,99582.00,725,3295.23,Gen Z,Medium Risk (600-740)
1693,36,Female,74016.00,85204.00,702,1381.39,Millennials,Medium Risk (600-740)
1542,46,Female,55565.00,34039.00,731,735.12,Gen X,Medium Risk (600-740)
36,31,Male,50242.00,84457.00,722,2017.20,Millennials,Medium Risk (600-740)
360,43,Male,46278.00,51243.00,791,1328.74,Millennials,Low Risk (>740)
555,31,Male,43724.00,53853.00,514,1477.99,Millennials,High Risk (<600)
136,18,Female,64504.00,69041.00,695,1284.40,Gen Z,Medium Risk (600-740)
603,42,Female,44624.00,102882.00,611,2766.64,Millennials,Medium Risk (600-740)
1794,49,Male,75137.00,175263.00,631,2799.09,Gen X,Medium Risk (600-740)
329,70,Male,36724.00,16437.00,701,537.10,Boomers+,Medium Risk (600-740)
1181,61,Male,51581.00,35134.00,810,817.37,Boomers+,Low Risk (>740)
598,47,Male,43144.00,54157.00,628,1506.31,Gen X,Medium Risk (600-740)
990,91,Female,27150.00,2007.00,737,88.71,Boomers+,Medium Risk (600-740)
1777,47,Male,62432.00,95799.00,741,1841.34,Gen X,Low Risk (>740)
998,18,Male,28006.00,19518.00,703,836.31,Gen Z,Medium Risk (600-740)
1872,62,Male,67470.00,93795.00,804,1668.21,Boomers+,Low Risk (>740)
1743,18,Female,52315.00,109513.00,774,2512.01,Gen Z,Low Risk (>740)
1000,20,Female,54424.00,92199.00,687,2032.90,Gen Z,Medium Risk (600-740)
1708,22,Male,45254.00,75758.00,850,2008.87,Gen Z,Low Risk (>740)
799,34,Female,31525.00,57818.00,686,2200.84,Millennials,Medium Risk (600-740)
144,44,Female,32330.00,97190.00,835,3607.42,Millennials,Low Risk (>740)
781,30,Male,33993.00,45149.00,602,1593.82,Millennials,Medium Risk (600-740)
1572,40,Female,18935.00,43928.00,658,2783.92,Millennials,Medium Risk (600-740)
793,73,Female,42593.00,16083.00,703,453.12,Boomers+,Medium Risk (600-740)
1681,21,Male,65058.00,157708.00,746,2908.94,Gen Z,Low Risk (>740)
1179,50,Female,49570.00,43645.00,752,1056.57,Gen X,Low Risk (>740)
114,47,Female,34441.00,907.00,725,31.60,Gen X,Medium Risk (600-740)
271,30,Female,42101.00,70460.00,685,2008.31,Millennials,Medium Risk (600-740)
1107,71,Female,40516.00,6908.00,698,204.60,Boomers+,Medium Risk (600-740)
517,33,Male,24009.00,19085.00,811,953.89,Millennials,Low Risk (>740)
624,33,Male,37579.00,59201.00,710,1890.45,Millennials,Medium Risk (600-740)
1215,53,Female,42152.00,55576.00,751,1582.16,Gen X,Low Risk (>740)
1992,63,Female,23725.00,47647.00,710,2409.96,Boomers+,Medium Risk (600-740)
968,21,Female,29475.00,48741.00,722,1984.37,Gen Z,Medium Risk (600-740)
19,82,Female,34903.00,1336.00,630,45.93,Boomers+,Medium Risk (600-740)
1605,39,Male,39336.00,43747.00,690,1334.56,Millennials,Medium Risk (600-740)
463,32,Female,40256.00,0.00,719,0.00,Millennials,Medium Risk (600-740)
1365,18,Male,54547.00,92901.00,751,2043.76,Gen Z,Low Risk (>740)
809,54,Female,85596.00,159101.00,618,2230.49,Gen X,Medium Risk (600-740)
590,37,Male,35060.00,39104.00,724,1338.41,Millennials,Medium Risk (600-740)
1904,69,Male,30983.00,10019.00,757,388.05,Boomers+,Low Risk (>740)
545,55,Male,45707.00,113194.00,715,2971.82,Gen X,Medium Risk (600-740)
789,43,Female,49788.00,83932.00,690,2022.95,Millennials,Medium Risk (600-740)
742,69,Female,50753.00,20226.00,698,478.22,Boomers+,Medium Risk (600-740)
612,88,Female,16296.00,667.00,838,49.12,Boomers+,Low Risk (>740)
536,21,Male,31077.00,89659.00,789,3462.07,Gen Z,Low Risk (>740)
523,27,Female,38487.00,28032.00,773,874.02,Gen Z,Low Risk (>740)
928,59,Female,32347.00,82667.00,784,3066.76,Gen X,Low Risk (>740)
1642,37,Female,40470.00,41938.00,731,1243.53,Millennials,Medium Risk (600-740)
495,49,Male,38028.00,79101.00,831,2496.09,Gen X,Low Risk (>740)
166,83,Female,25567.00,1001.00,665,46.98,Boomers+,Medium Risk (600-740)
1277,33,Male,51848.00,86951.00,692,2012.44,Millennials,Medium Risk (600-740)
718,48,Male,29081.00,56301.00,655,2323.21,Gen X,Medium Risk (600-740)
1962,34,Male,92375.00,156949.00,712,2038.85,Millennials,Medium Risk (600-740)
133,31,Female,62692.00,50290.00,698,962.61,Millennials,Medium Risk (600-740)
682,58,Male,35229.00,60945.00,724,2075.96,Gen X,Medium Risk (600-740)
795,40,Female,75918.00,94579.00,759,1494.97,Millennials,Low Risk (>740)
1849,39,Female,41483.00,64098.00,721,1854.20,Millennials,Medium Risk (600-740)
1732,50,Female,53810.00,78986.00,637,1761.44,Gen X,Medium Risk (600-740)
167,26,Female,38036.00,0.00,743,0.00,Gen Z,Low Risk (>740)
1496,20,Male,48747.00,171249.00,713,4215.62,Gen Z,Medium Risk (600-740)
853,29,Female,75070.00,161525.00,723,2581.99,Gen Z,Medium Risk (600-740)
237,42,Male,58584.00,99235.00,563,2032.67,Millennials,High Risk (<600)
769,53,Female,39974.00,77967.00,644,2340.53,Gen X,Medium Risk (600-740)
2,48,Male,27447.00,80850.00,673,3534.81,Gen X,Medium Risk (600-740)
313,32,Female,33548.00,31183.00,693,1115.40,Millennials,Medium Risk (600-740)
1624,23,Male,42200.00,28557.00,769,812.05,Gen Z,Low Risk (>740)
958,18,Female,33459.00,37753.00,705,1354.00,Gen Z,Medium Risk (600-740)
989,78,Male,113514.00,16524.00,727,174.68,Boomers+,Medium Risk (600-740)
1562,38,Female,25524.00,69401.00,759,3262.86,Millennials,Low Risk (>740)
1983,50,Male,141161.00,0.00,773,0.00,Gen X,Low Risk (>740)
1091,32,Female,53890.00,252106.00,656,5613.79,Millennials,Medium Risk (600-740)
759,60,Male,74550.00,37427.00,687,602.45,Gen X,Medium Risk (600-740)
779,81,Female,32669.00,1433.00,755,52.64,Boomers+,Low Risk (>740)
105,54,Male,37579.00,0.00,742,0.00,Gen X,Low Risk (>740)
1618,53,Male,70634.00,155651.00,682,2644.35,Gen X,Medium Risk (600-740)
1168,51,Male,109673.00,242379.00,505,2652.02,Gen X,High Risk (<600)
1237,46,Female,32150.00,47179.00,717,1760.96,Gen X,Medium Risk (600-740)
699,42,Male,45475.00,68358.00,698,1803.84,Millennials,Medium Risk (600-740)
646,38,Female,43634.00,73037.00,786,2008.63,Millennials,Low Risk (>740)
499,23,Male,37769.00,1412.00,742,44.86,Gen Z,Low Risk (>740)
1403,74,Male,24545.00,22488.00,753,1099.43,Boomers+,Low Risk (>740)
631,83,Female,33811.00,2206.00,682,78.29,Boomers+,Medium Risk (600-740)
1070,61,Male,51528.00,58509.00,745,1362.58,Boomers+,Low Risk (>740)
291,64,Female,40407.00,62695.00,793,1861.91,Boomers+,Low Risk (>740)
738,57,Female,63974.00,131731.00,707,2470.96,Gen X,Medium Risk (600-740)
142,59,Female,51788.00,77642.00,675,1799.07,Gen X,Medium Risk (600-740)
1375,23,Female,71590.00,60635.00,717,1016.37,Gen Z,Medium Risk (600-740)
459,65,Male,25257.00,83995.00,734,3990.74,Boomers+,Medium Risk (600-740)
281,24,Male,38549.00,35691.00,684,1111.03,Gen Z,Medium Risk (600-740)
498,20,Male,46580.00,91081.00,660,2346.44,Gen Z,Medium Risk (600-740)
55,61,Female,44583.00,85531.00,717,2302.16,Boomers+,Medium Risk (600-740)
1370,62,Female,52908.00,109229.00,709,2477.41,Boomers+,Medium Risk (600-740)
897,30,Female,26996.00,33332.00,501,1481.64,Millennials,High Risk (<600)
262,18,Male,32635.00,47930.00,734,1762.40,Gen Z,Medium Risk (600-740)
1781,29,Male,36050.00,45559.00,708,1516.53,Gen Z,Medium Risk (600-740)
457,34,Female,36324.00,56689.00,705,1872.78,Millennials,Medium Risk (600-740)
160,44,Male,37965.00,69614.00,796,2200.36,Millennials,Low Risk (>740)
1655,57,Male,34856.00,127313.00,830,4383.05,Gen X,Low Risk (>740)
984,63,Female,32928.00,80794.00,850,2944.39,Boomers+,Low Risk (>740)
1329,24,Female,28011.00,20196.00,720,865.20,Gen Z,Medium Risk (600-740)
1535,59,Male,33311.00,65822.00,590,2371.18,Gen X,High Risk (<600)
1220,22,Female,34852.00,53830.00,641,1853.44,Gen Z,Medium Risk (600-740)
833,21,Female,44501.00,37251.00,683,1004.50,Gen Z,Medium Risk (600-740)
295,53,Male,30054.00,60128.00,681,2400.80,Gen X,Medium Risk (600-740)
1434,62,Male,40891.00,61245.00,717,1797.31,Boomers+,Medium Risk (600-740)
208,37,Female,67747.00,76650.00,804,1357.70,Millennials,Low Risk (>740)
1909,56,Male,26510.00,53023.00,696,2400.14,Gen X,Medium Risk (600-740)
1356,84,Male,26676.00,1370.00,733,61.63,Boomers+,Medium Risk (600-740)
265,44,Female,45497.00,101549.00,713,2678.39,Millennials,Medium Risk (600-740)
1947,87,Male,27971.00,1265.00,765,54.27,Boomers+,Low Risk (>740)
1089,31,Female,51501.00,140481.00,729,3273.28,Millennials,Medium Risk (600-740)
1790,21,Male,113797.00,169684.00,660,1789.33,Gen Z,Medium Risk (600-740)
1999,19,Male,34134.00,0.00,683,0.00,Gen Z,Medium Risk (600-740)
614,84,Female,16430.00,2873.00,779,209.84,Boomers+,Low Risk (>740)
814,72,Male,16302.00,14408.00,748,1060.58,Boomers+,Low Risk (>740)
175,33,Female,54091.00,165960.00,675,3681.80,Millennials,Medium Risk (600-740)
305,51,Male,29388.00,21221.00,755,866.52,Gen X,Low Risk (>740)
1225,54,Male,62837.00,86171.00,850,1645.61,Gen X,Low Risk (>740)
1405,45,Male,48755.00,37315.00,777,918.43,Millennials,Low Risk (>740)
1478,39,Female,44506.00,57994.00,849,1563.67,Millennials,Low Risk (>740)
1920,64,Male,31244.00,51924.00,713,1994.26,Boomers+,Medium Risk (600-740)
241,58,Female,30605.00,16549.00,737,648.87,Gen X,Medium Risk (600-740)
331,34,Male,29907.00,16764.00,732,672.65,Millennials,Medium Risk (600-740)
8,21,Male,38497.00,33413.00,699,1041.53,Gen Z,Medium Risk (600-740)
1354,34,Male,33336.00,48213.00,692,1735.53,Millennials,Medium Risk (600-740)
1258,79,Female,15470.00,15349.00,789,1190.61,Boomers+,Low Risk (>740)
919,54,Female,67890.00,112564.00,698,1989.64,Gen X,Medium Risk (600-740)
1447,33,Male,68741.00,203172.00,610,3546.74,Millennials,Medium Risk (600-740)
902,31,Male,45025.00,62719.00,635,1671.58,Millennials,Medium Risk (600-740)
1318,18,Female,45664.00,0.00,778,0.00,Gen Z,Low Risk (>740)
1545,20,Male,30882.00,60484.00,807,2350.26,Gen Z,Low Risk (>740)
1001,20,Male,36283.00,60989.00,716,2017.11,Gen Z,Medium Risk (600-740)
1315,57,Female,32576.00,0.00,753,0.00,Gen X,Low Risk (>740)
323,54,Male,26696.00,0.00,683,0.00,Gen X,Medium Risk (600-740)
625,19,Female,47350.00,47026.00,680,1191.79,Gen Z,Medium Risk (600-740)
979,59,Male,32678.00,44434.00,693,1631.70,Gen X,Medium Risk (600-740)
537,19,Female,64428.00,122968.00,703,2290.33,Gen Z,Medium Risk (600-740)
1096,59,Male,41379.00,95988.00,681,2783.67,Gen X,Medium Risk (600-740)
1347,64,Female,55418.00,20950.00,590,453.64,Boomers+,High Risk (<600)
1395,58,Male,153691.00,197377.00,604,1541.09,Gen X,Medium Risk (600-740)
1614,40,Female,36152.00,81345.00,716,2700.10,Millennials,Medium Risk (600-740)
1212,33,Male,39975.00,52575.00,810,1578.24,Millennials,Low Risk (>740)
1588,42,Male,58223.00,128784.00,689,2654.29,Millennials,Medium Risk (600-740)
121,34,Female,45419.00,124370.00,721,3285.94,Millennials,Medium Risk (600-740)
1773,22,Male,53873.00,76960.00,742,1714.25,Gen Z,Low Risk (>740)
1859,68,Male,38689.00,8942.00,836,277.35,Boomers+,Low Risk (>740)
1339,25,Male,64429.00,136163.00,773,2536.06,Gen Z,Low Risk (>740)
1894,21,Female,47602.00,89319.00,790,2251.64,Gen Z,Low Risk (>740)
77,99,Female,51110.00,3781.00,709,88.77,Boomers+,Medium Risk (600-740)
1222,42,Female,28738.00,48786.00,600,2037.14,Millennials,Medium Risk (600-740)
363,52,Female,48686.00,113137.00,701,2788.57,Gen X,Medium Risk (600-740)
634,49,Female,49079.00,6494.00,683,158.78,Gen X,Medium Risk (600-740)
628,57,Male,107075.00,75999.00,815,851.73,Gen X,Low Risk (>740)
756,66,Female,59251.00,29300.00,679,593.41,Boomers+,Medium Risk (600-740)
971,20,Female,40572.00,0.00,732,0.00,Gen Z,Medium Risk (600-740)
111,25,Female,30004.00,67526.00,738,2700.68,Gen Z,Medium Risk (600-740)
312,18,Female,47672.00,115371.00,767,2904.12,Gen Z,Low Risk (>740)
1627,29,Male,37568.00,53323.00,825,1703.25,Gen Z,Low Risk (>740)
1359,35,Female,45025.00,49878.00,691,1329.34,Millennials,Medium Risk (600-740)
174,23,Female,44644.00,83108.00,716,2233.89,Gen Z,Medium Risk (600-740)
420,22,Male,33140.00,51305.00,744,1857.75,Gen Z,Low Risk (>740)
488,34,Male,32126.00,54351.00,745,2030.17,Millennials,Low Risk (>740)
7,74,Male,32682.00,21379.00,650,784.98,Boomers+,Medium Risk (600-740)
863,60,Female,34406.00,1636.00,774,57.06,Gen X,Low Risk (>740)
1854,48,Male,48337.00,70603.00,625,1752.77,Gen X,Medium Risk (600-740)
1041,48,Female,32522.00,50155.00,639,1850.62,Gen X,Medium Risk (600-740)
1616,48,Male,94260.00,39326.00,815,500.65,Gen X,Low Risk (>740)
1805,38,Male,26613.00,17008.00,718,766.90,Millennials,Medium Risk (600-740)
1284,50,Female,39947.00,57346.00,765,1722.66,Gen X,Low Risk (>740)
1735,56,Male,36583.00,56310.00,614,1847.09,Gen X,Medium Risk (600-740)
1528,78,Female,27992.00,1058.00,695,45.36,Boomers+,Medium Risk (600-740)
1278,19,Male,28417.00,25959.00,684,1096.20,Gen Z,Medium Risk (600-740)
591,50,Male,38458.00,65836.00,696,2054.27,Gen X,Medium Risk (600-740)
97,69,Female,32952.00,5077.00,765,184.89,Boomers+,Low Risk (>740)
31,51,Female,45570.00,0.00,712,0.00,Gen X,Medium Risk (600-740)
1380,37,Male,42444.00,77510.00,736,2191.41,Millennials,Medium Risk (600-740)
1240,56,Female,31814.00,43140.00,693,1627.21,Gen X,Medium Risk (600-740)
932,67,Male,34172.00,71366.00,811,2506.12,Boomers+,Low Risk (>740)
378,18,Female,38241.00,81833.00,596,2567.91,Gen Z,High Risk (<600)
647,31,Female,26900.00,74083.00,758,3304.82,Millennials,Low Risk (>740)
391,85,Female,35270.00,1769.00,731,60.19,Boomers+,Medium Risk (600-740)
588,21,Male,47109.00,76035.00,844,1936.83,Gen Z,Low Risk (>740)
986,32,Male,48010.00,87837.00,703,2195.47,Millennials,Medium Risk (600-740)
1944,62,Female,49378.00,104480.00,740,2539.11,Boomers+,Medium Risk (600-740)
185,47,Female,30942.00,71066.00,779,2756.10,Gen X,Low Risk (>740)
1007,66,Male,54654.00,27241.00,618,598.11,Boomers+,Medium Risk (600-740)
1110,21,Female,65909.00,181261.00,673,3300.20,Gen Z,Medium Risk (600-740)
